0       0       0       0       0       0       0
1.4843634502e-03	3.2480118334e+02	2.7184413107e+02	1.5116634080e+01	3.8913033241e+01	6.3617336115e+00	-3.2366465636e+00
1.5010416912e-03	3.2521599074e+02	2.7149485947e+02	1.5367020096e+01	3.9135874765e+01	6.4025305492e+00	-3.4002638612e+00
1.5177199322e-03	3.2488986479e+02	2.7020274416e+02	1.5874753911e+01	3.8952009714e+01	6.4411142624e+00	-3.5523175379e+00
1.5343981733e-03	3.2455670174e+02	2.6895102531e+02	1.6372963491e+01	3.8627479258e+01	6.4774645851e+00	-3.6927127390e+00
1.5510764143e-03	3.2497570012e+02	2.6875646699e+02	1.6585806919e+01	3.8437519376e+01	6.5115653880e+00	-3.8213835165e+00
1.5677546553e-03	3.2661755148e+02	2.7024851479e+02	1.6342865588e+01	3.8553584742e+01	6.5434042280e+00	-3.9382923762e+00
1.5844328963e-03	3.2947265539e+02	2.7341223788e+02	1.5648956263e+01	3.8974392236e+01	6.5729716280e+00	-4.0434291427e+00
1.6011111373e-03	3.3305937703e+02	2.7759962395e+02	1.4680960691e+01	3.9529038616e+01	6.6002605857e+00	-4.1368098329e+00
1.6177893783e-03	3.3662703249e+02	2.8180201769e+02	1.3713674000e+01	3.9950211426e+01	6.6252670130e+00	-4.2184761981e+00
1.6344676193e-03	3.3946794096e+02	2.8506872607e+02	1.3005958684e+01	3.9986590919e+01	6.6479909079e+00	-4.2884953730e+00
1.6511458604e-03	3.4120865998e+02	2.8689757435e+02	1.2694587102e+01	3.9507655589e+01	6.6684356125e+00	-4.3469591683e+00
1.6678241014e-03	3.4196036009e+02	2.8743643827e+02	1.2739525970e+01	3.8557685758e+01	6.6866068431e+00	-4.3939827426e+00
1.6845023424e-03	3.4226760841e+02	2.8741435309e+02	1.2942762270e+01	3.7337148266e+01	6.7025129801e+00	-4.4297028865e+00
1.7011805834e-03	3.4287863658e+02	2.8783324485e+02	1.3032194550e+01	3.6119826723e+01	6.7161663810e+00	-4.4542773160e+00
1.7178588244e-03	3.4443365288e+02	2.8954982958e+02	1.2775330353e+01	3.5140532877e+01	6.7275836555e+00	-4.4678849176e+00
1.7345370654e-03	3.4720067225e+02	2.9292137765e+02	1.2075557979e+01	3.4500020172e+01	6.7367842588e+00	-4.4707254283e+00
1.7512153064e-03	3.5096748692e+02	2.9766099958e+02	1.1011414048e+01	3.4126188655e+01	6.7437903270e+00	-4.4630173453e+00
1.7678935475e-03	3.5513289461e+02	3.0296020132e+02	9.8031710678e+00	3.3807071276e+01	6.7486272448e+00	-4.4449961425e+00
1.7845717885e-03	3.5895761588e+02	3.0782557441e+02	8.7212279004e+00	3.3281282486e+01	6.7513234184e+00	-4.4169138290e+00
1.8012500295e-03	3.6186978431e+02	3.1148857098e+02	7.9746832086e+00	3.2348033361e+01	6.7519108998e+00	-4.3790385896e+00
1.8179282705e-03	3.6369835972e+02	3.1371849188e+02	7.6262801719e+00	3.0951096452e+01	6.7504250569e+00	-4.3316533106e+00
1.8346065115e-03	3.6473878655e+02	3.1491038012e+02	7.5685872163e+00	2.9202303022e+01	6.7469036737e+00	-4.2750539909e+00
1.8512847525e-03	3.6562539334e+02	3.1591369232e+02	7.5706657590e+00	2.7335437306e+01	6.7413865589e+00	-4.2095485609e+00
1.8679629935e-03	3.6706506485e+02	3.1767496821e+02	7.3752852529e+00	2.5610218026e+01	6.7339161609e+00	-4.1354557331e+00
1.8846412345e-03	3.6954347962e+02	3.2084380090e+02	6.8060611776e+00	2.4206491757e+01	6.7245380110e+00	-4.0531042068e+00
1.9013194756e-03	3.7312546473e+02	3.2550516178e+02	5.8401845509e+00	2.3152404840e+01	6.7133001534e+00	-3.9628318153e+00
1.9179977166e-03	3.7743100919e+02	3.3114741189e+02	4.6170438776e+00	2.2315874247e+01	6.7002528196e+00	-3.8649840332e+00
1.9346759576e-03	3.8179516613e+02	3.3687694842e+02	3.3797849124e+00	2.1462288756e+01	6.6854480724e+00	-3.7599127867e+00
1.9513541986e-03	3.8554407184e+02	3.4178852655e+02	2.3745758614e+00	2.0353975518e+01	6.6689399271e+00	-3.6479760093e+00
1.9680324396e-03	3.8827200951e+02	3.4533687639e+02	1.7495700014e+00	1.8849962683e+01	6.6507849442e+00	-3.5295366612e+00
1.9847106806e-03	3.9000512094e+02	3.4755617716e+02	1.4952789951e+00	1.6964838915e+01	6.6310420489e+00	-3.4049618693e+00
2.0013889216e-03	3.9118525829e+02	3.4903821975e+02	1.4505826864e+00	1.4862800927e+01	6.6097718892e+00	-3.2746214585e+00
2.0180671627e-03	3.9248235254e+02	3.5068058093e+02	1.3712746504e+00	1.2789954964e+01	6.5870368137e+00	-3.1388864245e+00
2.0347454037e-03	3.9451441164e+02	3.5331098307e+02	1.0322396883e+00	1.0973407959e+01	6.5629011476e+00	-2.9981284152e+00
2.0514236447e-03	3.9759164327e+02	3.5734411665e+02	3.2075314751e-01	9.5291259713e+00	6.5374311863e+00	-2.8527197216e+00
2.0681018857e-03	4.0159011901e+02	3.6261230616e+02	-7.1752858224e-01	8.4165222583e+00	6.5106945838e+00	-2.7030324095e+00
2.0847801267e-03	4.0600591388e+02	3.6843829312e+02	-1.8984288579e+00	7.4580718008e+00	6.4827595430e+00	-2.5494376722e+00
2.1014583677e-03	4.1016564912e+02	3.7391778325e+02	-2.9761371376e+00	6.4152342327e+00	6.4536947782e+00	-2.3923050589e+00
2.1181366087e-03	4.1350502115e+02	3.7829310173e+02	-3.7448346806e+00	5.0887998080e+00	6.4235702395e+00	-2.2320008395e+00
